

Time (s)	Laser Channel	Temperature	Aux In	
1.898000	88.000000	0.000257	0.000000
1.903000	88.000000	-0.006103	0.000000
1.908000	88.000000	0.009098	0.000000
1.913000	88.000000	-0.002388	0.000000
1.918000	88.000000	0.000169	0.000000
1.923000	88.000000	-0.007516	0.000000
1.928000	88.000000	-0.002305	0.000000
1.933000	88.000000	-0.004781	0.000000
1.938000	88.000000	-0.004864	0.000000
1.943000	88.000000	-0.001068	0.000000
1.948000	88.000000	-0.001068	0.000000
1.953000	88.000000	0.000345	0.000000
1.958000	88.000000	-0.003542	0.000000
1.963000	88.000000	-0.002479	0.000000
1.968000	88.000000	-0.007256	0.000000
1.973000	88.000000	-0.003545	0.000000
1.978000	88.000000	-0.007431	0.000000
1.983000	88.000000	0.001494	0.000000
1.988000	88.000000	-0.007431	0.000000
1.993000	88.000000	-0.009899	0.000000
1.998000	88.000000	0.002824	0.000000
2.003000	88.000000	0.006537	0.000000
2.008000	88.000000	-0.006194	0.000000
2.013000	88.000000	-0.012458	0.000000
2.018000	88.000000	-0.008580	0.000000
2.023000	88.000000	-0.011136	0.000000
2.028000	88.000000	0.001497	0.000000
2.033000	88.000000	0.005383	0.000000
2.038000	88.000000	-0.003630	0.000000
2.043000	88.000000	0.001496	0.000000
2.048000	88.000000	0.002912	0.000000
2.053000	88.000000	0.001500	0.000000
2.058000	88.000000	0.001496	0.000000
2.063000	88.000000	-0.002202	0.000000
2.068000	88.000000	0.004057	0.000000
2.073000	88.000000	0.002819	0.000000
2.078000	88.000000	-0.012463	0.000000
2.083000	88.000000	-0.006100	0.000000
2.088000	88.000000	-0.008651	0.000000
2.093000	88.000000	0.001584	0.000000
2.098000	88.000000	0.007868	0.000000
2.103000	88.000000	-0.004952	0.000000
2.108000	88.000000	0.005386	0.000000
2.113000	88.000000	-0.012459	0.000000
2.118000	88.000000	-0.001070	0.000000
2.123000	88.000000	0.005297	0.000000
2.128000	88.000000	-0.002307	0.000000
2.133000	88.000000	-0.003541	0.000000
2.138000	88.000000	-0.000980	0.000000
2.143000	88.000000	0.001412	0.000000
2.148000	88.000000	-0.001068	0.000000
2.153000	88.000000	0.005208	0.000000
2.158000	88.000000	0.009103	0.000000
2.163000	88.000000	-0.000980	0.000000
2.168000	88.000000	-0.004779	0.000000
2.173000	88.000000	-0.007335	0.000000
2.178000	88.000000	-0.003540	0.000000
2.183000	88.000000	-0.008652	0.000000
2.188000	88.000000	-0.004781	0.000000
2.193000	88.000000	0.002733	0.000000
2.198000	88.000000	-0.001067	0.000000
2.203000	88.000000	-0.006099	0.000000
2.208000	88.000000	-0.001156	0.000000
2.213000	88.000000	-0.001068	0.000000
2.218000	88.000000	-0.003532	0.000000
2.223000	88.000000	-0.003630	0.000000
2.228000	88.000000	-0.003542	0.000000
2.233000	88.000000	-0.000979	0.000000
2.238000	88.000000	0.002653	0.000000
2.243000	88.000000	-0.013783	0.000000
2.248000	88.000000	0.010519	0.000000
2.253000	88.000000	-0.004774	0.000000
2.258000	88.000000	-0.002300	0.000000
2.263000	88.000000	-0.003617	0.000000
2.268000	88.000000	-0.000980	0.000000
2.273000	88.000000	-0.001062	0.000000
2.278000	88.000000	-0.004954	0.000000
2.283000	88.000000	0.000347	0.000000
2.288000	88.000000	-0.003525	0.000000
2.293000	88.000000	-0.013779	0.000000
2.298000	88.000000	0.001496	0.000000
2.303000	88.000000	-0.002217	0.000000
2.308000	88.000000	0.002733	0.000000
2.313000	88.000000	-0.009818	0.000000
2.318000	88.000000	-0.002133	0.000000
2.323000	88.000000	0.004149	0.000000
2.328000	88.000000	0.000258	0.000000
2.333000	88.000000	-0.002294	0.000000
2.338000	88.000000	-0.006107	0.000000
2.343000	88.000000	-0.002215	0.000000
2.348000	88.000000	-0.004781	0.000000
2.353000	88.000000	-0.001070	0.000000
2.358000	88.000000	-0.003542	0.000000
2.363000	88.000000	0.000349	0.000000
2.368000	88.000000	0.000345	0.000000
2.373000	88.000000	-0.007340	0.000000
2.378000	88.000000	-0.009980	0.000000
2.383000	88.000000	0.001588	0.000000
2.388000	88.000000	-0.002300	0.000000
2.393000	88.000000	-0.008580	0.000000
2.398000	88.000000	-0.007344	0.000000
2.403000	88.000000	-0.001056	0.000000
2.408000	88.000000	-0.001067	0.000000
2.413000	88.000000	0.001668	0.000000
2.418000	88.000000	0.000169	0.000000
2.423000	88.000000	-0.008753	0.000000
2.428000	88.000000	0.000258	0.000000
2.433000	88.000000	-0.004779	0.000000
2.438000	88.000000	-0.000891	0.000000
2.443000	88.000000	0.005216	0.000000
2.448000	88.000000	0.004066	0.000000
2.453000	88.000000	0.000169	0.000000
2.458000	88.000000	-0.008657	0.000000
2.463000	88.000000	-0.002305	0.000000
2.468000	88.000000	0.001413	0.000000
2.473000	88.000000	-0.007256	0.000000
2.478000	88.000000	0.001671	0.000000
2.483000	88.000000	-0.006011	0.000000
2.488000	88.000000	-0.012538	0.000000
2.493000	88.000000	0.007865	0.000000
2.498000	88.000000	-0.005035	0.000000
2.503000	88.000000	0.002740	0.000000
2.508000	88.000000	0.004152	0.000000
2.513000	88.000000	-0.006019	0.000000
2.518000	88.000000	-0.000970	0.000000
2.523000	88.000000	-0.009898	0.000000
2.528000	88.000000	-0.002301	0.000000
2.533000	88.000000	0.000169	0.000000
2.538000	88.000000	0.002912	0.000000
2.543000	88.000000	-0.012358	0.000000
2.548000	88.000000	-0.002129	0.000000
2.553000	88.000000	-0.000982	0.000000
2.558000	88.000000	-0.003450	0.000000
2.563000	88.000000	-0.006019	0.000000
2.568000	88.000000	0.002734	0.000000
2.573000	88.000000	-0.006104	0.000000
2.578000	88.000000	-0.002304	0.000000
2.583000	88.000000	0.000350	0.000000
2.588000	88.000000	0.001587	0.000000
2.593000	88.000000	-0.000878	0.000000
2.598000	88.000000	-0.006103	0.000000
2.603000	88.000000	-0.009814	0.000000
2.608000	88.000000	-0.004864	0.000000
2.613000	88.000000	0.000351	0.000000
2.618000	88.000000	0.000363	0.000000
2.623000	88.000000	0.001413	0.000000
2.628000	88.000000	-0.001070	0.000000
2.633000	88.000000	-0.011134	0.000000
2.638000	88.000000	-0.000980	0.000000
2.643000	88.000000	0.006628	0.000000
2.648000	88.000000	-0.007431	0.000000
2.653000	88.000000	-0.004867	0.000000
2.658000	88.000000	-0.006104	0.000000
2.663000	88.000000	0.004239	0.000000
2.668000	88.000000	-0.000894	0.000000
2.673000	88.000000	0.005299	0.000000
2.678000	88.000000	0.002733	0.000000
2.683000	88.000000	0.000265	0.000000
2.688000	88.000000	0.001496	0.000000
2.693000	88.000000	-0.003532	0.000000
2.698000	88.000000	-0.003625	0.000000
2.703000	88.000000	-0.011226	0.000000
2.708000	88.000000	-0.002211	0.000000
2.713000	88.000000	-0.000980	0.000000
2.718000	88.000000	-0.000983	0.000000
2.723000	88.000000	-0.006019	0.000000
2.728000	88.000000	-0.006100	0.000000
2.733000	88.000000	-0.006106	0.000000
2.738000	88.000000	0.001495	0.000000
2.743000	88.000000	-0.004690	0.000000
2.748000	88.000000	-0.012456	0.000000
2.753000	88.000000	-0.003448	0.000000
2.758000	88.000000	-0.003541	0.000000
2.763000	88.000000	-0.012546	0.000000
2.768000	88.000000	-0.006018	0.000000
2.773000	88.000000	0.005485	0.000000
2.778000	88.000000	0.001506	0.000000
2.783000	88.000000	-0.002211	0.000000
2.788000	88.000000	0.000352	0.000000
2.793000	88.000000	0.000172	0.000000
2.798000	88.000000	-0.003545	0.000000
2.803000	88.000000	0.001495	0.000000
2.808000	88.000000	0.001495	0.000000
2.813000	88.000000	0.003971	0.000000
2.818000	88.000000	-0.006012	0.000000
2.823000	88.000000	-0.000982	0.000000
2.828000	88.000000	0.006625	0.000000
2.833000	88.000000	-0.006106	0.000000
2.838000	88.000000	0.000258	0.000000
2.843000	88.000000	0.000257	0.000000
2.848000	88.000000	-0.003368	0.000000
2.853000	88.000000	-0.006103	0.000000
2.858000	88.000000	0.002732	0.000000
2.863000	88.000000	0.001672	0.000000
2.868000	88.000000	-0.003542	0.000000
2.873000	88.000000	-0.002213	0.000000
2.878000	88.000000	0.002913	0.000000
2.883000	88.000000	0.002827	0.000000
2.888000	88.000000	-0.001071	0.000000
2.893000	88.000000	-0.006185	0.000000
2.898000	88.000000	-0.007426	0.000000
2.903000	88.000000	0.001586	0.000000
2.908000	88.000000	0.000342	0.000000
2.913000	88.000000	0.006630	0.000000
2.918000	88.000000	-0.003544	0.000000
2.923000	88.000000	-0.002217	0.000000
2.928000	88.000000	-0.004781	0.000000
2.933000	88.000000	-0.002125	0.000000
2.938000	88.000000	-0.001151	0.000000
2.943000	88.000000	-0.007509	0.000000
2.948000	88.000000	-0.006101	0.000000
2.953000	88.000000	0.005303	0.000000
2.958000	88.000000	0.002907	0.000000
2.963000	88.000000	0.000175	0.000000
2.968000	88.000000	-0.006019	0.000000
2.973000	88.000000	-0.000976	0.000000
2.978000	88.000000	-0.006095	0.000000
2.983000	88.000000	-0.007343	0.000000
2.988000	88.000000	-0.003453	0.000000
2.993000	88.000000	-0.005931	0.000000
2.998000	88.000000	-0.006106	0.000000
3.003000	88.000000	0.000258	0.000000
3.008000	88.000000	-0.006187	0.000000
3.013000	88.000000	-0.009989	0.000000
3.018000	88.000000	-0.002217	0.000000
3.023000	88.000000	0.000345	0.000000
3.028000	88.000000	-0.001063	0.000000
3.033000	88.000000	-0.000980	0.000000
3.038000	88.000000	-0.007424	0.000000
3.043000	88.000000	-0.004867	0.000000
3.048000	88.000000	-0.005932	0.000000
3.053000	88.000000	-0.003529	0.000000
3.058000	88.000000	-0.002131	0.000000
3.063000	88.000000	-0.013784	0.000000
3.068000	88.000000	-0.006019	0.000000
3.073000	88.000000	0.000342	0.000000
3.078000	88.000000	-0.006189	0.000000
3.083000	88.000000	-0.004950	0.000000
3.088000	88.000000	0.001586	0.000000
3.093000	88.000000	-0.005997	0.000000
3.098000	88.000000	-0.011226	0.000000
3.103000	88.000000	-0.002219	0.000000
3.108000	88.000000	0.001593	0.000000
3.113000	88.000000	0.002907	0.000000
3.118000	88.000000	-0.011225	0.000000
3.123000	88.000000	-0.007427	0.000000
3.128000	88.000000	-0.007420	0.000000
3.133000	88.000000	-0.000980	0.000000
3.138000	88.000000	-0.012542	0.000000
3.143000	88.000000	-0.006182	0.000000
3.148000	88.000000	-0.008493	0.000000
3.153000	88.000000	-0.003542	0.000000
3.158000	88.000000	-0.002217	0.000000
3.163000	88.000000	-0.003458	0.000000
3.168000	88.000000	-0.015188	0.000000
3.173000	88.000000	-0.004777	0.000000
3.178000	88.000000	-0.002298	0.000000
3.183000	88.000000	0.006715	0.000000
3.188000	88.000000	-0.002132	0.000000
3.193000	88.000000	-0.006104	0.000000
3.198000	88.000000	-0.000804	0.000000
3.203000	88.000000	-0.008656	0.000000
3.208000	88.000000	-0.004782	0.000000
3.213000	88.000000	0.000349	0.000000
3.218000	88.000000	-0.002307	0.000000
3.223000	88.000000	0.000265	0.000000
3.228000	88.000000	-0.002219	0.000000
3.233000	88.000000	-0.006007	0.000000
3.238000	88.000000	-0.008493	0.000000
3.243000	88.000000	-0.011216	0.000000
3.248000	88.000000	-0.004778	0.000000
3.253000	88.000000	-0.001068	0.000000
3.258000	88.000000	-0.000976	0.000000
3.263000	88.000000	-0.014850	0.000000
3.268000	88.000000	-0.008408	0.000000
3.273000	88.000000	-0.004775	0.000000
3.278000	88.000000	-0.008665	0.000000
3.283000	88.000000	-0.000973	0.000000
3.288000	88.000000	-0.004694	0.000000
3.293000	88.000000	-0.003371	0.000000
3.298000	88.000000	0.004068	0.000000
3.303000	88.000000	-0.004772	0.000000
3.308000	88.000000	-0.009896	0.000000
3.313000	88.000000	-0.000974	0.000000
3.318000	88.000000	0.004145	0.000000
3.323000	88.000000	-0.004865	0.000000
3.328000	88.000000	-0.001067	0.000000
3.333000	88.000000	-0.007507	0.000000
3.338000	88.000000	-0.003541	0.000000
3.343000	88.000000	0.000257	0.000000
3.348000	88.000000	0.006538	0.000000
3.353000	88.000000	0.002738	0.000000
3.358000	88.000000	-0.007427	0.000000
3.363000	88.000000	-0.004779	0.000000
3.368000	88.000000	-0.002211	0.000000
3.373000	88.000000	-0.007424	0.000000
3.378000	88.000000	-0.002206	0.000000
