

Time (s)	Laser Channel	Temperature	Aux In	
0.818000	88.000000	-0.005515	0.000000
0.823000	88.000000	-0.004418	0.000000
0.828000	88.000000	0.001915	0.000000
0.833000	88.000000	-0.008075	0.000000
0.838000	88.000000	-0.006609	0.000000
0.843000	88.000000	0.003253	0.000000
0.848000	88.000000	0.003255	0.000000
0.853000	88.000000	-0.001861	0.000000
0.858000	88.000000	0.007043	0.000000
0.863000	88.000000	-0.000525	0.000000
0.868000	88.000000	-0.006733	0.000000
0.873000	88.000000	0.000698	0.000000
0.878000	88.000000	-0.000651	0.000000
0.883000	88.000000	0.006069	0.000000
0.888000	88.000000	-0.000402	0.000000
0.893000	88.000000	-0.008074	0.000000
0.898000	88.000000	-0.000519	0.000000
0.903000	88.000000	0.000693	0.000000
0.908000	88.000000	-0.005391	0.000000
0.913000	88.000000	-0.000398	0.000000
0.918000	88.000000	0.000821	0.000000
0.923000	88.000000	-0.001847	0.000000
0.928000	88.000000	-0.004179	0.000000
0.933000	88.000000	0.002042	0.000000
0.938000	88.000000	-0.002949	0.000000
0.943000	88.000000	-0.004421	0.000000
0.948000	88.000000	0.003257	0.000000
0.953000	88.000000	0.003130	0.000000
0.958000	88.000000	0.000822	0.000000
0.963000	88.000000	0.000569	0.000000
0.968000	88.000000	0.004595	0.000000
0.973000	88.000000	-0.002961	0.000000
0.978000	88.000000	-0.002960	0.000000
0.983000	88.000000	0.002034	0.000000
0.988000	88.000000	0.004471	0.000000
0.993000	88.000000	-0.008191	0.000000
0.998000	88.000000	-0.002718	0.000000
1.003000	88.000000	-0.004294	0.000000
1.008000	88.000000	0.003253	0.000000
1.013000	88.000000	0.002158	0.000000
1.018000	88.000000	-0.004181	0.000000
1.023000	88.000000	-0.006738	0.000000
1.028000	88.000000	0.008257	0.000000
1.033000	88.000000	-0.001866	0.000000
1.038000	88.000000	-0.001744	0.000000
1.043000	88.000000	0.008504	0.000000
1.048000	88.000000	0.002036	0.000000
1.053000	88.000000	0.005936	0.000000
1.058000	88.000000	-0.000401	0.000000
1.063000	88.000000	-0.010629	0.000000
1.068000	88.000000	0.003135	0.000000
1.073000	88.000000	-0.004414	0.000000
1.078000	88.000000	-0.000401	0.000000
1.083000	88.000000	-0.010630	0.000000
1.088000	88.000000	-0.005515	0.000000
1.093000	88.000000	0.004720	0.000000
1.098000	88.000000	-0.010392	0.000000
1.103000	88.000000	-0.001745	0.000000
1.108000	88.000000	0.007033	0.000000
1.113000	88.000000	-0.004301	0.000000
1.118000	88.000000	-0.001991	0.000000
1.123000	88.000000	-0.009291	0.000000
1.128000	88.000000	-0.009297	0.000000
1.133000	88.000000	-0.002960	0.000000
1.138000	88.000000	-0.004422	0.000000
1.143000	88.000000	-0.003080	0.000000
1.148000	88.000000	-0.009416	0.000000
1.153000	88.000000	0.008378	0.000000
1.158000	88.000000	-0.005520	0.000000
1.163000	88.000000	-0.004180	0.000000
1.168000	88.000000	0.003505	0.000000
1.173000	88.000000	-0.002960	0.000000
1.178000	88.000000	0.003385	0.000000
1.183000	88.000000	-0.009286	0.000000
1.188000	88.000000	-0.005639	0.000000
1.193000	88.000000	0.005814	0.000000
1.198000	88.000000	0.005689	0.000000
1.203000	88.000000	0.007159	0.000000
1.208000	88.000000	-0.000648	0.000000
1.213000	88.000000	-0.009414	0.000000
1.218000	88.000000	-0.001736	0.000000
1.223000	88.000000	0.000694	0.000000
1.228000	88.000000	-0.008075	0.000000
1.233000	88.000000	-0.000518	0.000000
1.238000	88.000000	0.008381	0.000000
1.243000	88.000000	-0.008070	0.000000
1.248000	88.000000	-0.000523	0.000000
1.253000	88.000000	0.009737	0.000000
1.258000	88.000000	-0.005762	0.000000
1.263000	88.000000	-0.001732	0.000000
1.268000	88.000000	-0.001866	0.000000
1.273000	88.000000	-0.006855	0.000000
1.278000	88.000000	0.001067	0.000000
1.283000	88.000000	0.007043	0.000000
1.288000	88.000000	0.003260	0.000000
1.293000	88.000000	0.005814	0.000000
1.298000	88.000000	0.000697	0.000000
1.303000	88.000000	-0.000522	0.000000
1.308000	88.000000	-0.009293	0.000000
1.313000	88.000000	0.005815	0.000000
1.318000	88.000000	-0.000402	0.000000
1.323000	88.000000	0.003382	0.000000
1.328000	88.000000	0.000696	0.000000
1.333000	88.000000	-0.001852	0.000000
1.338000	88.000000	-0.000281	0.000000
1.343000	88.000000	-0.005519	0.000000
1.348000	88.000000	-0.002963	0.000000
1.353000	88.000000	0.002034	0.000000
1.358000	88.000000	0.000818	0.000000
1.363000	88.000000	-0.003085	0.000000
1.368000	88.000000	-0.001863	0.000000
1.373000	88.000000	-0.001988	0.000000
1.378000	88.000000	0.000574	0.000000
1.383000	88.000000	-0.000523	0.000000
1.388000	88.000000	-0.001741	0.000000
1.393000	88.000000	-0.003078	0.000000
1.398000	88.000000	-0.009291	0.000000
1.403000	88.000000	-0.002955	0.000000
1.408000	88.000000	0.003141	0.000000
1.413000	88.000000	-0.000643	0.000000
1.418000	88.000000	0.005691	0.000000
1.423000	88.000000	-0.008076	0.000000
1.428000	88.000000	-0.006738	0.000000
1.433000	88.000000	-0.004297	0.000000
1.438000	88.000000	-0.006856	0.000000
1.443000	88.000000	-0.001741	0.000000
1.448000	88.000000	-0.000522	0.000000
1.453000	88.000000	0.007281	0.000000
1.458000	88.000000	-0.005634	0.000000
1.463000	88.000000	-0.000526	0.000000
1.468000	88.000000	-0.009415	0.000000
1.473000	88.000000	-0.006613	0.000000
1.478000	88.000000	-0.001741	0.000000
1.483000	88.000000	-0.004303	0.000000
1.488000	88.000000	0.000953	0.000000
1.493000	88.000000	0.005941	0.000000
1.498000	88.000000	-0.004164	0.000000
1.503000	88.000000	0.003260	0.000000
1.508000	88.000000	-0.002835	0.000000
1.513000	88.000000	-0.004179	0.000000
1.518000	88.000000	-0.004179	0.000000
1.523000	88.000000	0.002036	0.000000
1.528000	88.000000	-0.000518	0.000000
1.533000	88.000000	-0.005511	0.000000
1.538000	88.000000	0.005940	0.000000
1.543000	88.000000	-0.000646	0.000000
1.548000	88.000000	0.004472	0.000000
1.553000	88.000000	-0.006605	0.000000
1.558000	88.000000	-0.000281	0.000000
1.563000	88.000000	-0.009416	0.000000
1.568000	88.000000	-0.001741	0.000000
1.573000	88.000000	-0.002836	0.000000
1.578000	88.000000	-0.009297	0.000000
1.583000	88.000000	-0.001736	0.000000
1.588000	88.000000	0.003389	0.000000
1.593000	88.000000	-0.004180	0.000000
1.598000	88.000000	-0.001499	0.000000
1.603000	88.000000	-0.006856	0.000000
1.608000	88.000000	-0.008072	0.000000
1.613000	88.000000	-0.010508	0.000000
1.618000	88.000000	-0.006732	0.000000
1.623000	88.000000	-0.004426	0.000000
1.628000	88.000000	0.004594	0.000000
1.633000	88.000000	0.000576	0.000000
1.638000	88.000000	-0.010631	0.000000
1.643000	88.000000	0.000821	0.000000
1.648000	88.000000	0.004725	0.000000
1.653000	88.000000	-0.005397	0.000000
1.658000	88.000000	-0.001740	0.000000
1.663000	88.000000	0.002156	0.000000
1.668000	88.000000	-0.011844	0.000000
1.673000	88.000000	-0.008074	0.000000
1.678000	88.000000	-0.005507	0.000000
1.683000	88.000000	-0.001624	0.000000
1.688000	88.000000	-0.005515	0.000000
1.693000	88.000000	-0.005515	0.000000
1.698000	88.000000	-0.017077	0.000000
1.703000	88.000000	-0.000518	0.000000
1.708000	88.000000	-0.003084	0.000000
1.713000	88.000000	-0.001745	0.000000
1.718000	88.000000	-0.002960	0.000000
1.723000	88.000000	-0.004058	0.000000
1.728000	88.000000	0.000953	0.000000
1.733000	88.000000	-0.005519	0.000000
1.738000	88.000000	-0.014394	0.000000
1.743000	88.000000	0.002162	0.000000
1.748000	88.000000	-0.002960	0.000000
1.753000	88.000000	-0.008075	0.000000
1.758000	88.000000	-0.000393	0.000000
1.763000	88.000000	-0.006738	0.000000
1.768000	88.000000	-0.009168	0.000000
1.773000	88.000000	-0.006853	0.000000
1.778000	88.000000	-0.000522	0.000000
1.783000	88.000000	-0.000402	0.000000
1.788000	88.000000	-0.001621	0.000000
1.793000	88.000000	0.002055	0.000000
1.798000	88.000000	0.004478	0.000000
1.803000	88.000000	-0.004418	0.000000
1.808000	88.000000	-0.000276	0.000000
1.813000	88.000000	0.000694	0.000000
1.818000	88.000000	0.007283	0.000000
1.823000	88.000000	-0.000523	0.000000
1.828000	88.000000	-0.006861	0.000000
1.833000	88.000000	-0.005515	0.000000
1.838000	88.000000	0.000694	0.000000
1.843000	88.000000	0.000694	0.000000
1.848000	88.000000	-0.004285	0.000000
1.853000	88.000000	-0.005632	0.000000
1.858000	88.000000	-0.006739	0.000000
1.863000	88.000000	0.003377	0.000000
1.868000	88.000000	-0.002952	0.000000
1.873000	88.000000	0.003380	0.000000
1.878000	88.000000	-0.004169	0.000000
1.883000	88.000000	-0.007950	0.000000
1.888000	88.000000	-0.003084	0.000000
1.893000	88.000000	-0.008197	0.000000
1.898000	88.000000	-0.000401	0.000000
1.903000	88.000000	-0.009412	0.000000
1.908000	88.000000	-0.006855	0.000000
1.913000	88.000000	-0.005276	0.000000
1.918000	88.000000	0.003381	0.000000
1.923000	88.000000	-0.009168	0.000000
1.928000	88.000000	-0.002829	0.000000
1.933000	88.000000	-0.001744	0.000000
1.938000	88.000000	0.000693	0.000000
1.943000	88.000000	-0.000400	0.000000
1.948000	88.000000	-0.009293	0.000000
1.953000	88.000000	-0.004286	0.000000
1.958000	88.000000	-0.005398	0.000000
1.963000	88.000000	-0.004178	0.000000
1.968000	88.000000	-0.000402	0.000000
1.973000	88.000000	-0.005641	0.000000
1.978000	88.000000	0.002158	0.000000
1.983000	88.000000	-0.001620	0.000000
1.988000	88.000000	-0.000525	0.000000
1.993000	88.000000	-0.002961	0.000000
1.998000	88.000000	-0.010514	0.000000
2.003000	88.000000	-0.000648	0.000000
2.008000	88.000000	-0.005515	0.000000
2.013000	88.000000	-0.008074	0.000000
2.018000	88.000000	-0.000402	0.000000
2.023000	88.000000	-0.004426	0.000000
2.028000	88.000000	0.002034	0.000000
2.033000	88.000000	-0.002708	0.000000
2.038000	88.000000	-0.001856	0.000000
2.043000	88.000000	-0.006848	0.000000
2.048000	88.000000	-0.004179	0.000000
2.053000	88.000000	-0.008075	0.000000
2.058000	88.000000	-0.004288	0.000000
2.063000	88.000000	-0.001866	0.000000
2.068000	88.000000	0.002032	0.000000
2.073000	88.000000	-0.008199	0.000000
2.078000	88.000000	-0.014396	0.000000
2.083000	88.000000	0.006909	0.000000
2.088000	88.000000	0.001915	0.000000
2.093000	88.000000	-0.003085	0.000000
2.098000	88.000000	-0.001738	0.000000
2.103000	88.000000	-0.004426	0.000000
2.108000	88.000000	-0.002963	0.000000
2.113000	88.000000	0.005819	0.000000
2.118000	88.000000	0.002034	0.000000
2.123000	88.000000	0.000575	0.000000
2.128000	88.000000	-0.002961	0.000000
2.133000	88.000000	-0.000648	0.000000
2.138000	88.000000	-0.011852	0.000000
2.143000	88.000000	-0.009410	0.000000
2.148000	88.000000	0.001911	0.000000
2.153000	88.000000	-0.004180	0.000000
2.158000	88.000000	-0.006973	0.000000
2.163000	88.000000	-0.000526	0.000000
2.168000	88.000000	-0.000154	0.000000
2.173000	88.000000	-0.003077	0.000000
2.178000	88.000000	0.001915	0.000000
2.183000	88.000000	-0.001863	0.000000
2.188000	88.000000	-0.009290	0.000000
2.193000	88.000000	-0.000525	0.000000
2.198000	88.000000	-0.001741	0.000000
2.203000	88.000000	-0.009297	0.000000
2.208000	88.000000	-0.006844	0.000000
2.213000	88.000000	-0.004293	0.000000
2.218000	88.000000	0.003128	0.000000
2.223000	88.000000	0.003255	0.000000
2.228000	88.000000	-0.004180	0.000000
2.233000	88.000000	-0.006851	0.000000
2.238000	88.000000	-0.005515	0.000000
2.243000	88.000000	-0.008197	0.000000
2.248000	88.000000	-0.003196	0.000000
2.253000	88.000000	-0.005630	0.000000
2.258000	88.000000	-0.005644	0.000000
2.263000	88.000000	0.000572	0.000000
2.268000	88.000000	0.000940	0.000000
2.273000	88.000000	-0.001742	0.000000
2.278000	88.000000	0.001064	0.000000
2.283000	88.000000	-0.005513	0.000000
2.288000	88.000000	-0.006853	0.000000
2.293000	88.000000	-0.000525	0.000000
2.298000	88.000000	-0.013188	0.000000
2.303000	88.000000	-0.001746	0.000000
2.308000	88.000000	0.000819	0.000000
2.313000	88.000000	-0.000386	0.000000
2.318000	88.000000	-0.010510	0.000000
2.323000	88.000000	-0.000523	0.000000
2.328000	88.000000	0.004721	0.000000
2.333000	88.000000	-0.000523	0.000000
2.338000	88.000000	-0.009297	0.000000
2.343000	88.000000	-0.008079	0.000000
2.348000	88.000000	-0.009293	0.000000
2.353000	88.000000	0.003137	0.000000
2.358000	88.000000	-0.001738	0.000000
2.363000	88.000000	-0.002961	0.000000
2.368000	88.000000	-0.004293	0.000000
2.373000	88.000000	-0.001621	0.000000
2.378000	88.000000	0.002037	0.000000
2.383000	88.000000	-0.004534	0.000000
2.388000	88.000000	0.002162	0.000000
2.393000	88.000000	-0.003080	0.000000
2.398000	88.000000	-0.001741	0.000000
2.403000	88.000000	0.000693	0.000000
2.408000	88.000000	0.004600	0.000000
2.413000	88.000000	0.004596	0.000000
2.418000	88.000000	0.005936	0.000000
2.423000	88.000000	-0.000402	0.000000
2.428000	88.000000	-0.001742	0.000000
2.433000	88.000000	0.003377	0.000000
2.438000	88.000000	0.000694	0.000000
2.443000	88.000000	-0.001851	0.000000
2.448000	88.000000	-0.000643	0.000000
2.453000	88.000000	0.004605	0.000000
2.458000	88.000000	-0.000404	0.000000
2.463000	88.000000	-0.001609	0.000000
2.468000	88.000000	-0.008079	0.000000
2.473000	88.000000	0.000815	0.000000
2.478000	88.000000	-0.011970	0.000000
2.483000	88.000000	0.003249	0.000000
2.488000	88.000000	0.003498	0.000000
2.493000	88.000000	0.000815	0.000000
2.498000	88.000000	-0.008070	0.000000
2.503000	88.000000	0.004842	0.000000
2.508000	88.000000	-0.001745	0.000000
2.513000	88.000000	-0.009416	0.000000
2.518000	88.000000	0.002162	0.000000
2.523000	88.000000	-0.001498	0.000000
2.528000	88.000000	0.001912	0.000000
2.533000	88.000000	-0.004168	0.000000
2.538000	88.000000	-0.006739	0.000000
2.543000	88.000000	0.001912	0.000000
2.548000	88.000000	-0.002964	0.000000
2.553000	88.000000	-0.001742	0.000000
2.558000	88.000000	-0.000526	0.000000
2.563000	88.000000	0.000694	0.000000
2.568000	88.000000	-0.010746	0.000000
2.573000	88.000000	-0.008072	0.000000
2.578000	88.000000	0.003263	0.000000
2.583000	88.000000	0.002282	0.000000
2.588000	88.000000	0.002037	0.000000
2.593000	88.000000	-0.005515	0.000000
2.598000	88.000000	-0.010752	0.000000
2.603000	88.000000	0.000697	0.000000
2.608000	88.000000	-0.005391	0.000000
2.613000	88.000000	-0.001738	0.000000
2.618000	88.000000	-0.002959	0.000000
2.623000	88.000000	-0.005399	0.000000
2.628000	88.000000	-0.000521	0.000000
2.633000	88.000000	-0.006739	0.000000
2.638000	88.000000	-0.010510	0.000000
2.643000	88.000000	-0.000402	0.000000
2.648000	88.000000	-0.009173	0.000000
2.653000	88.000000	0.000819	0.000000
2.658000	88.000000	0.004842	0.000000
2.663000	88.000000	-0.009165	0.000000
2.668000	88.000000	0.005943	0.000000
2.673000	88.000000	-0.013057	0.000000
2.678000	88.000000	-0.000526	0.000000
2.683000	88.000000	-0.003082	0.000000
2.688000	88.000000	-0.013052	0.000000
2.693000	88.000000	-0.002829	0.000000
2.698000	88.000000	0.002157	0.000000
2.703000	88.000000	-0.005519	0.000000
2.708000	88.000000	-0.001744	0.000000
2.713000	88.000000	-0.007952	0.000000
2.718000	88.000000	-0.000277	0.000000
2.723000	88.000000	-0.001742	0.000000
2.728000	88.000000	0.002157	0.000000
2.733000	88.000000	-0.011852	0.000000
2.738000	88.000000	-0.006617	0.000000
2.743000	88.000000	-0.005523	0.000000
2.748000	88.000000	-0.011963	0.000000
2.753000	88.000000	-0.004176	0.000000
2.758000	88.000000	-0.002838	0.000000
2.763000	88.000000	0.004842	0.000000
2.768000	88.000000	0.002283	0.000000
2.773000	88.000000	-0.001494	0.000000
2.778000	88.000000	-0.007951	0.000000
2.783000	88.000000	-0.010388	0.000000
2.788000	88.000000	0.002161	0.000000
2.793000	88.000000	-0.002961	0.000000
2.798000	88.000000	-0.007957	0.000000
2.803000	88.000000	-0.001621	0.000000
2.808000	88.000000	-0.000401	0.000000
2.813000	88.000000	-0.005395	0.000000
2.818000	88.000000	-0.006735	0.000000
2.823000	88.000000	-0.000405	0.000000
2.828000	88.000000	-0.001865	0.000000
2.833000	88.000000	-0.007947	0.000000
2.838000	88.000000	-0.002834	0.000000
2.843000	88.000000	-0.002964	0.000000
2.848000	88.000000	-0.001620	0.000000
2.853000	88.000000	-0.004179	0.000000
2.858000	88.000000	-0.002840	0.000000
2.863000	88.000000	0.007287	0.000000
2.868000	88.000000	-0.007833	0.000000
2.873000	88.000000	-0.004298	0.000000
2.878000	88.000000	0.002036	0.000000
2.883000	88.000000	-0.001620	0.000000
2.888000	88.000000	-0.008072	0.000000
2.893000	88.000000	-0.005509	0.000000
2.898000	88.000000	0.005812	0.000000
2.903000	88.000000	0.002156	0.000000
2.908000	88.000000	-0.006858	0.000000
2.913000	88.000000	-0.007953	0.000000
2.918000	88.000000	-0.009286	0.000000
2.923000	88.000000	-0.003086	0.000000
2.928000	88.000000	-0.005640	0.000000
2.933000	88.000000	-0.005515	0.000000
2.938000	88.000000	0.002034	0.000000
2.943000	88.000000	0.000693	0.000000
2.948000	88.000000	-0.005641	0.000000
2.953000	88.000000	-0.011852	0.000000
2.958000	88.000000	-0.004303	0.000000
2.963000	88.000000	-0.001742	0.000000
2.968000	88.000000	-0.006614	0.000000
2.973000	88.000000	-0.002592	0.000000
2.978000	88.000000	0.001912	0.000000
2.983000	88.000000	-0.009283	0.000000
2.988000	88.000000	0.004725	0.000000
2.993000	88.000000	-0.001620	0.000000
2.998000	88.000000	-0.006493	0.000000
3.003000	88.000000	-0.010391	0.000000
3.008000	88.000000	-0.007833	0.000000
3.013000	88.000000	-0.002831	0.000000
3.018000	88.000000	-0.000642	0.000000
3.023000	88.000000	-0.000522	0.000000
3.028000	88.000000	-0.002834	0.000000
3.033000	88.000000	-0.004300	0.000000
3.038000	88.000000	-0.002956	0.000000
3.043000	88.000000	-0.004297	0.000000
3.048000	88.000000	-0.005398	0.000000
3.053000	88.000000	-0.002960	0.000000
3.058000	88.000000	-0.006858	0.000000
3.063000	88.000000	-0.001735	0.000000
3.068000	88.000000	-0.000404	0.000000
3.073000	88.000000	-0.005638	0.000000
3.078000	88.000000	-0.002836	0.000000
3.083000	88.000000	-0.000145	0.000000
3.088000	88.000000	-0.009163	0.000000
3.093000	88.000000	-0.006851	0.000000
3.098000	88.000000	-0.004057	0.000000
3.103000	88.000000	0.000818	0.000000
3.108000	88.000000	-0.010270	0.000000
3.113000	88.000000	0.000694	0.000000
3.118000	88.000000	-0.005512	0.000000
3.123000	88.000000	-0.006843	0.000000
3.128000	88.000000	-0.005397	0.000000
3.133000	88.000000	-0.010514	0.000000
3.138000	88.000000	-0.004182	0.000000
3.143000	88.000000	-0.005637	0.000000
3.148000	88.000000	-0.010631	0.000000
3.153000	88.000000	-0.007832	0.000000
3.158000	88.000000	-0.009297	0.000000
3.163000	88.000000	0.000942	0.000000
3.168000	88.000000	-0.010741	0.000000
3.173000	88.000000	-0.011969	0.000000
3.178000	88.000000	-0.000525	0.000000
3.183000	88.000000	-0.005393	0.000000
3.188000	88.000000	-0.001621	0.000000
3.193000	88.000000	-0.004296	0.000000
3.198000	88.000000	-0.001621	0.000000
3.203000	88.000000	-0.014277	0.000000
3.208000	88.000000	0.007416	0.000000
3.213000	88.000000	-0.008067	0.000000
3.218000	88.000000	0.000815	0.000000
3.223000	88.000000	-0.002840	0.000000
3.228000	88.000000	0.004601	0.000000
3.233000	88.000000	0.000828	0.000000
3.238000	88.000000	-0.008076	0.000000
3.243000	88.000000	0.003382	0.000000
3.248000	88.000000	-0.005636	0.000000
3.253000	88.000000	0.002034	0.000000
3.258000	88.000000	-0.001744	0.000000
3.263000	88.000000	0.001060	0.000000
3.268000	88.000000	-0.000401	0.000000
3.273000	88.000000	-0.001620	0.000000
3.278000	88.000000	-0.001865	0.000000
3.283000	88.000000	-0.001745	0.000000
3.288000	88.000000	-0.013182	0.000000
3.293000	88.000000	-0.004180	0.000000
3.298000	88.000000	-0.001494	0.000000
3.303000	88.000000	0.002171	0.000000
3.308000	88.000000	-0.000396	0.000000
3.313000	88.000000	-0.009162	0.000000
3.318000	88.000000	-0.004183	0.000000
3.323000	88.000000	-0.005764	0.000000
3.328000	88.000000	-0.019146	0.000000
3.333000	88.000000	-0.001498	0.000000
3.338000	88.000000	-0.006372	0.000000
3.343000	88.000000	-0.007954	0.000000
3.348000	88.000000	-0.001742	0.000000
3.353000	88.000000	-0.008197	0.000000
3.358000	88.000000	-0.006862	0.000000
3.363000	88.000000	0.002165	0.000000
3.368000	88.000000	-0.001496	0.000000
